ID,Type,FGR,CD99,ARF5,SLC25A5,POLR2J,IL32,RPS20,IDS,NME1-NME2,TYROBP,SLC25A39,MVP,BID,SLC11A1,CD74,PLEKHO1,TYMP,VIM,RNASET2,CD44,GRN,TMSB10,AP2S1,CYBA,YBX3,VMP1,RPL18,HAGH,RFXANK,CNN2,NDUFB4,YBX1,SPI1,TNFRSF1A,RHOA,PABPC1,RPL31,ENO1,SLC25A3,ACTB,ICAM3,STXBP2,LRCH4,CST7,STRADB,RPS5,GSTP1,FCN1,PILRA,HBQ1,FTL,BAX,RTRAF,GNAS,FKBP1A,DYNLL1,TESC,RPL6,RPLP0,ERP29,FXYD5,ARHGAP4,BLVRB,YPEL3,NDUFB2,LYZ,PSME1,HNRNPC,MYL6,CIRBP,ATP5F1D,MARCHF2,NDUFB7,CDC34,CYTH4,LGALS1,EIF3L,FBXO7,TSPO,RPL3,EIF3D,NCF4,VTI1B,PSMA6,PSME2,RAB5IF,CTSZ,PSMA7,HCK,CST3,MYL12A,PLP2,NAA10,TIMP1,CORO1A,COTL1,ELOB,PYCARD,MAZ,CTSH,EIF3E,GFUS,EEF1D,ASAH1,BNIP3L,FCGRT,CD37,LYL1,OAZ1,STX10,TLE5,C19orf53,RPS16,FBL,CLC,RPS19,NOP53,NKG7,BABAM1,RABAC1,WDR83OS,RPL18A,COPE,USF2,FKBP8,NAMPT,CHCHD2,BUD31,SEC61B,EDF1,BAG1,HPS1,VSIR,RPL28,RPL19,RUNDC3A,PFN1,RNF167,DDX5,UNC119,UBE2D3,RPL34,HSPA8,DNAJC4,MS4A6A,RPS13,AIP,TCIRG1,SELPLG,ATP5F1B,ARPC3,VPS29,ARHGDIB,MRPL51,GAPDH,TPI1,C12orf57,PTPN6,LDHB,CLEC4A,COX6A1,VNN2,RPS12,CUTA,CCND3,COX7A2,RNF130,SUB1,SKP1,ATP6V0E1,SELENOK,GNAI2,RPL24,ABTB1,EEF1B2,RPS15,GCA,AUP1,GNLY,TMEM59,RPL22,PARK7,ATP5PB,LAMTOR2,NCF2,RGS2,CD48,SDHB,ATP6V0B,PRDX6,CTSD,RPS25,VAMP8,MYL12B,CCNI,NDUFB3,UBE2B,CSF3R,IFI27L2,NPC2,DUSP1,CSTA,RPL21,GTF3A,ANXA11,RPL5,GLIPR2,SRGN,TRIR,ADGRE5,ARHGAP9,PFDN5,NFE2,TUBA1B,FAM210B,PI3,SLPI,ATP5F1E,RPS10,TREM1,EMC3,IRF1,NDUFA1,SLC2A4RG,PPDPF,ALKBH7,RPL23,SNRPD2,VASP,PSMF1,S1PR4,DYNLRB1,ERGIC3,ROMO1,IGFLR1,FFAR2,HCST,COX6B1,PRDX5,IRF3,IFI6,UXT,CFP,EVI2A,NUP214,MAP2K2,COX7C,UQCR11,TUBA4A,SEM1,ZFP36,ATF4,RAC2,APOBEC3A,ATP6V1F,CDKN2D,NEDD8,DAD1,ABHD17A,SAT1,ECSIT,ELOF1,RPL36,BST2,PGLS,LSM7,ARPC1B,LSP1,GMFG,ATP5IF1,THEMIS2,EIF3G,COX4I1,RPL27,NDUFA2,NINJ1,LGALS3,H3-3B,RBM38,ALOX5AP,TPT1,PLAAT4,SARAF,LAMTOR5,RPS15A,TMEM258,CARS2,ANXA1,ATP5MC2,CD63,BLOC1S1,HNRNPA1,GLUL,COX5B,ISCU,ITM2B,LCP1,RAC1,LIMD2,GYPC,TXN,ST6GALNAC4,DPM2,RPL35,RPS6,CNPY3,FLOT1,CASP1,RPLP1,RPS24,UBL7,TMBIM6,SERF2,SRP14,ANP32A,BCL2A1,SEC11A,IGSF6,CMTM2,RPS2,NDUFB10,ARRB2,SECTM1,MIEN1,IFITM3,EMP3,RNPEPL1,MYO1F,RPS11,RPL13A,NOSIP,EFHD2,PGD,SH3BGRL3,RPL11,RPS8,C1orf162,CD53,UFC1,FCGR2A,MCL1,SELENBP1,JTB,S100A8,C1orf43,GUK1,CALM2,RPS27A,CTDSP1,RPL32,PLAC8,SNCA,RPS3A,RPL37,GZMA,BTF3,TNIP1,HIGD2A,PPP1R18,PNRC1,DYNLT1,NDUFB11,RPL10,SLC25A37,RPL7,EIF3H,NDUFB9,RPL7A,GSTO1,RGS10,EIF3M,RPS3,LAMTOR1,FAU,ALDOA,TMEM219,UBC,MZT2B,ATP5F1A,CARHSP1,NRGN,ATP5MC3,ATP5PF,RHOC,DBI,OXA1L,TMBIM4,ATP5MJ,UQCRB,RPL30,EEF1A1,TSC22D3,TNFRSF14,NCF1,ALAS2,TAGLN2,CDA,DMTN,FCER1G,FBXW5,IFNGR2,SNF8,ADIPOR1,PSMD4,PSMB4,ZYX,CALM3,ITGB2,SHKBP1,ZDHHC12,DEDD2,JAML,LY6E,VPS28,RPL8,EIF4A1,RPL26,SPSB3,UBXN1,LBHD1,RPL29,PDZK1IP1,RBP7,LAPTM5,GBP2,ARPC5,FCGR3B,H3-3A,CTSS,S100A11,S100A9,S100A12,KRTCAP2,CXCR1,ARPC2,SSR2,MNDA,RPL9,PPBP,PF4,TKT,S100P,H2AZ1,SHISA5,PPM1M,C4orf3,UQCRQ,RPS14,BRI3,CTSB,COX6C,NCF1C,RPL36AL,FUNDC2,NDUFB8,ANAPC16,TAF10,RPL27A,CLEC4E,B2M,PPIB,ATP5MG,CD3D,GPX4,RPL13,TUBA1A,EEF2,UBXN6,RILP,PRDX2,CD300A,ATP5PD,FTH1,RPSA,NDUFS5,RNF181,LGALS9,ATP5ME,SLC25A6,XPO6,LMAN2,RAB24,PRELID1,CD52,PCBP1,HINT1,CNBP,AHSP,SF3B5,TRAPPC1,CRTAP,GABARAP,UBB,CD14,RPS9,NDUFA3,FPR1,BBLN,JUNB,TBCA,RGS19,RPS21,PTEN,RPS7,QARS1,ISG20,BSG,GNB2,PPP1CA,CFL1,RPL38,MIR4435-2HG,TRMT112,GLRX,TNFRSF10C,CHD2,UQCRH,EIF1,PHOSPHO1,ATP5MK,GNG5,RPL4,RPL15,NDUFA11,SNHG29,EIF3F,TBC1D10C,POLD4,DRAP1,CTDNEP1,SSNA1,COX8A,FAM89B,DPP7,RHOG,TALDO1,ZFAS1,RPLP2,AGTRAP,POLR2L,RPS27,GRINA,COX5A,CYBC1,SELENOW,EIF3K,HLA-DQB1,SHARPIN,MAF1,PCGF5,CXCR2,SSR4,TRAPPC5,NPM1,FRAT2,LSM10,NOP10,ARL6IP4,NCF1B,RPS17,RPL35A,NAA38,SMDT1,DAZAP2,SELENOF,ACTG1,UQCR10,IFITM2,UBALD2,EVI2B,ATP6V0C,IFITM1,NDUFA13,POLR1D,RPS23,RPS19BP1,NAP1L1,LILRA5,PTMA,ISG15,LAMTOR4,COMMD6,SELL,HBA2,SUMO2,RPL14,LITAF,JPT1,RPS2P46,HLA-DRB1,S100A4,PPIA,NACA,HBG2,TOMM7,CASP4,WDR45,METTL9,PCBP2,SERPINA1,GSTK1,CDC42SE1,PSAP,S100A10,RPL37A,CFD,H2BC12,S100A6,RPL12,RPS4X,HSD17B11,RPL23A,UBL5,MYL4,DDX39B,CALM1,COX2,CYTB,MSRB1,RPL10A,ND2,ND5,COX1,HMGN2,ND3,SELENOT,R3HDM4,ND4,ND1,ATP6,RPL39,APRT,COX3,SNHG5,LIME1,HLA-DMA,PSMB8-AS1,PSMB8,HLA-DRA,SNHG32,CARD16,CSNK2B,AIF1,LST1,HLA-C,HLA-E,RACK1,HLA-F,PSENEN,PSMB10,PRR13,TMSB4X,DEFA1,HBA1,HBM,HLA-A,RNR2,RNR1,IGKC,IGLC3,TRBC2,ND4L,CRIP1,RPL22P1,SUPT4H1,PTPRCAP,GPSM3,CLIC1,RPS29,RPL21P75,HBG1,MRPL23,C19orf38,FIS1,STARD10,TOMM6,PHB2,TSTD1,IFI30,CKLF,RNASEK,RPL21P16,UBA52,CYTOR,HBD,HLA-DPB1,PELATON,MCRIP1,RPL41P1,RPS28P7,LTB,ATP8,OST4,RPL41,PET100,HLA-DPA1,RPS18,TMA7,GPX1,GAS5,HLA-B,RPL23AP42,H3P6,RPL9P8,TNFSF12,DEFA3,LILRA2,PSMB9,RPS2P5,MIF,RPL36A,ATP5MF,ARPC4,ATP5PO,HLA-DMB,GNG10,MRPL33,STMP1,RPL36AP37,HBB,SNHG6,TWF2,PCED1B-AS1,MTATP6P1,LINC02972,CHCHD10,EEF1G,BRK1,C17orf49,LOC124903659,RPL17,NDUFA7,EGLN2
1058,1,5069.580040440307,1578.8275446456726,2992.4604405376813,3395.968680935975,1611.5956634968093,2398.030515924088,18619.603401734686,3332.9916062348857,901.8273767452066,21375.10430512572,100172.95176062339,3219.9415961984646,3294.414593587411,3452.838969851171,12890.598820777705,3333.682174028856,4182.877452437547,19781.382161002257,2930.1739336305623,3341.806501016741,2648.530598050545,27324.81976925358,1161.7787592675704,8619.910934146099,7804.404531647172,5925.342483164205,15805.878154930479,3267.3335036277945,991.1678925219832,4316.725739562954,731.1894289096597,16695.180527569362,7428.34297592295,2320.8494095391793,4202.985161732562,6051.269551476425,8943.529959163523,2616.0332900990047,3024.957748489222,19698.784836625426,21098.877187537626,2334.593062693685,2319.8474092106735,2272.1034476118684,2905.800952666907,25587.567848344148,1562.5788906699024,5830.558668305546,1890.2600791812686,3374.3038089682814,315719.47107620316,756.9164643712959,1284.997718583828,18278.381668243514,1910.65213992086,2127.2196163279173,5326.850395056669,33213.25072680283,80428.14261161159,2280.2277745997535,4263.917614141701,2599.7846361232346,8269.210819169059,9368.70307152951,1146.884159789781,38846.09035731321,2844.8685002577686,3274.1037761176985,20679.120293163563,1764.3330108690493,892.321914169381,4666.071800042014,1243.0220291464216,6133.866875853257,5622.034275616495,4560.455549199507,6284.166925129131,10760.671095453825,5589.536967664954,72366.08859008862,3335.036228526837,6699.861656009252,1322.9112445272917,1759.8646310257125,1609.9707980992323,4491.398769802484,3884.7823547070625,2174.611523757247,3957.9012975980286,5061.455713452422,7366.056469015832,4024.24996799909,717.6488839298512,2245.0223576522517,21951.93152126556,15250.71581075833,3681.674180009935,2873.3036447153663,1852.3465532378045,2022.957419983392,5058.747604456461,2732.481976925358,14185.074920847399,3374.3038089682814,4472.442006830752,5674.842401037748,5822.434341317661,10072.811410479553,88575.47498541739,2280.2277745997535,6580.704860186937,1023.6652004735237,16136.267452437805,3061.517219934705,5191.444945258584,22276.904600780967,19474.011789960605,8392.429778485317,1970.1492945621387,872.0110966996683,2347.930499498796,36260.997212493065,2628.2197805808323,2027.0195834773344,232223.05451271197,13468.780091415529,2942.36042411239,1328.3274625192153,999.2922195098682,1891.6141336792493,10457.362887906114,3924.0499351485073,12177.012100341795,24903.770326863818,32889.983755954876,1512.478874244611,12550.73114178451,1601.8464711113472,5301.123359595033,1886.1979156873258,5704.631599993327,5249.669288671761,10411.325034974767,1210.4299373800225,2035.1439104652195,10472.257487383904,1695.276231472026,4342.452775024591,4555.039331207584,2467.087295321111,9333.497654582008,1035.8516909553514,18080.689711538307,808.3705352945683,40013.66446983214,2292.414265081581,2222.003431186577,3199.630778728752,2725.7117044354536,1259.2706831221917,2125.0260480411885,4614.617729118741,25315.402894249997,1205.1085032029578,8781.786474584518,1224.0652661746897,4184.028398760831,2021.6033654854111,2112.325016850128,5699.215382001404,1031.7895274614086,3929.4661531404304,7435.113248412855,9126.327316390938,7217.1104742379375,16153.870160911556,4305.893303579107,1844.2222262499195,2980.2739500558537,3096.722636882207,10396.010678602603,1511.6799820908025,1555.8086181799981,797.5380993107215,9778.981584417708,23362.85630816161,12097.122884960925,1649.2383785406769,7601.6619516645,5925.342483164205,5085.287072616885,12771.44202495539,2090.6601448824345,7956.4242301354825,3765.6255588847475,1033.1435819593896,3394.6146264379945,18180.889744388893,403.5082403982937,3126.511835837786,12726.758226522023,2310.0169735553322,1137.0808052243997,1993.1682210278132,2461.671077329188,16699.554123597838,2829.9739007799794,31508.84816801441,2610.617072107081,5189.156593156997,8028.189118528468,5458.193681360812,8890.72183374227,3719.8178952180556,2075.7655454046453,2379.073752952356,865.240824209764,11735.590334000039,13250.77731724061,2548.330565199962,3624.803891094739,5533.140597824052,1702.04650396193,1466.9555620224949,2740.606303913243,1111.678742842279,18484.197951936603,1125.2192878220874,4144.760818319386,2907.155007164888,9565.040973736734,863.8867697117831,2591.6603091353495,442.7758208397384,1041.1460440424564,4786.582650362309,1614.0329615931748,2793.414429334496,3553.039002701754,1035.8516909553514,2468.441349819092,1165.840922761513,4775.750214378462,8077.0163237256575,4326.20412104882,3344.5146100127026,3726.3579784433027,2073.450112213098,3850.930992257541,794.8299903147597,5970.026281597574,3029.0199119831645,4612.532485191851,1784.3053147142668,1302.600427057579,3641.052545070509,1524.6653647264386,1852.3465532378045,2981.7634100036325,8901.554269726117,2073.4931233762086,937.0192531477289,5742.54512593679,2356.054826486681,3150.884816801441,589.0137066216703,14294.753335183848,2970.795568569988,7835.913379815187,943.7759850926534,2354.7007719887006,4125.804055347654,6125.742548865372,8550.854154749077,953.2543665785194,12057.85530451948,8324.727053586274,11336.144257095688,4365.471701490264,7562.394371223055,104556.0261705874,1313.432863041426,3684.3822890058964,1179.3814677413216,11707.15518954244,1194.276067219111,1348.638279988928,3748.0228504109964,4125.804055347654,2828.6198462819984,2618.375804380512,8497.314839898914,6686.321111029444,2113.679071348109,2723.003595439492,13317.125987641673,6334.266941554422,2651.604301760962,9250.900330205177,42709.58697531201,3199.630778728752,1628.9275610709642,1576.119435649711,8391.075723987336,32026.096986243097,3731.7741964352263,4550.977167713641,2356.5558266509343,33155.37843755913,12301.585114156034,1463.7329123173004,3681.674180009935,20670.80639854596,2593.0143636333305,3123.803726841824,3135.990217323652,1783.2897738407812,1834.7438447640536,3695.2147249897434,69126.78401456903,838.1597342501469,15533.713200836326,4537.436622733833,1454.2545308314343,3346.477989034775,2381.7818619483173,4151.531090809291,7892.7836687303825,38474.10450562791,88258.32834090032,3198.276724230771,6318.018287578652,2301.892646567447,15275.088791721984,26693.8303731945,20270.195834773345,1569.3491631598067,5929.404646658148,1289.0598820777705,14155.136775897041,11319.895603119918,5003.231370039246,4429.112262895364,78307.67972722859,2750.0846853991093,43990.5225304019,4052.685112456688,20466.83162897012,3121.0956178458623,24752.11622308996,1638.40594255683,3624.803891094739,29002.547454431777,26875.273675923938,1783.2897738407812,11360.517238059343,3443.360588365305,2173.2574692592666,6645.699476090018,7114.202332391393,1291.7679910737322,1171.2571407534365,65572.87841698856,35250.1007459355,32659.753869663196,2889.552298691137,839.5137887481278,52351.80905543365,1549.0383456900938,1930.881714120694,1865.8870982176131,38704.293770284654,6588.829187174822,12015.879615082074,11256.255041714818,2311.3710280533132,32686.87558125775,1126.668126134927,3140.0523808175944,759.6245733672577,3180.67401575702,988.4597835260215,1363.5328794667173,1918.6952236388663,2109.6169078541666,2216.5872131946535,1634.3437790628875,1780.5816648448194,3578.76603816339,31633.42118182865,441265.1563985211,7467.610556364395,4629.512328596531,8693.679823196097,20012.925480156984,21457.70162950255,3335.036228526837,3745.314741415035,8989.567812094872,2989.7523315417197,4181.320289764869,974.9192385462129,16910.786625282853,2018.8952564894494,2762.271175880937,4756.793451406731,1852.3465532378045,7234.713182711689,2578.119764155541,1375.719369948545,2630.9278895767943,12034.836378053807,2129.9277253238793,1929.5276596227131,29519.74211048054,4307.1119526272905,13371.234005380986,1880.7816976954025,2295.122374077543,609.3245240913831,16198.391472805166,6354.577759024135,1000.6462740078491,15256.132028750251,3394.6146264379945,6388.429121473657,44528.20403100511,11627.414920156349,12594.060885719899,20255.301235295556,291820.40918684116,10038.960048030032,899.1057272042651,9078.935408961608,9483.797703857883,8034.959391018372,16361.040499102626,18046.838349088786,4968.025953091744,3263.0276103242154,19728.574035581005,584.9515431277277,2223.357485684558,4878.658356225007,2020.2493109874301,3148.1767078054795,782.6434998329321,19027.187346171904,4303.185194583146,2736.5576809642803,1117.0949608342023,7790.836905577405,5202.277381242431,2848.930663751711,845.4716285392435,1404.1545144061429,2656.6549250384305,22120.822738798714,1772.4573378569344,291380.3414749974,2370.9494259644707,3377.0119179642434,1339.1598985030619,5196.861163250507,59507.932915082536,15502.48870411289,21375.10430512572,17858.624773869447,1670.9032505083705,1668.1951415124088,3684.3822890058964,1260.6247376201727,130341.09640800703,47369.87696264765,1294.476100069694,922.1111131249597,2727.0657589334346,1341.8680074990236,17402.308408049903,4641.698819078359,1788.7059918327045,3355.7126407110045,6129.791171814334,7367.410523513812,5831.912722803527,2358.762935482643,4515.771750766139,2691.8603419859323,1803.6005913104939,1375.719369948545,2039.206073959162,15753.923083842952,74787.74735700247,3363.4713729844348,31535.92925797403,645.8839955368661,18347.438447640536,2955.9009690921985,6198.861491756337,855.7624427238981,6235.42096320182,4235.482469684103,3187.1463962573685,8021.418846038563,3127.8658903357664,2151.592597291573,12324.604040621709,9417.449033456822,3470.441678324922,5150.823310319159,9454.008504902304,588.7699768120337,1377.073424446526,2304.600755563409,4031.0202404889947,1905.154678659058,1482.6896752890323,9902.200543733967,9246.838166711233,863.8867697117831,2364.1791534745666,49468.95932650752,22589.190189650293,1204.1877461443307,5711.401872483231,7353.856437989023,3815.725575310039,1881.6618331190903,1737.2519209094323,1489.4599477789366,1083.243598384681,1998.5844390197365,2340.442578124962,1727.7735394235663,5687.028891519576,5921.2803196702625,1764.3330108690493,28259.117372860368,2682.3819605000667,808.3705352945683,57498.015039914695,1933.5898231166557,858.4705517198597,3380.139783854579,1604.5545801073088,4824.496176305774,6999.565380263866,2605.200854115158,3701.9849974796475,2598.4305816252536,5913.1559926823775,3280.8740486076026,1983.6898395419473,3263.271340133852,7898.199886722306,1764.3330108690493,3677.6120165159923,2731.723706406489,7660.983079221041,4516.868534909504,8472.318993866187,613.3866875853256,672.9650854964831,4855.639429759333,2342.514281506873,25996.492306734366,1539.559964204228,101351.91347147034,3027.6658574851836,13931.392810650686,2328.648763447549,24355.188687551858,1397.3842419162386,1360.8247704707555,35264.99534541329,1260.6247376201727,3440.6524793693434,7753.316055438355,3886.1364092050435,2024.3114744813727,5257.793615659646,1466.441021313262,9082.997572455552,13026223.789891,2328.432114727872,8532.439013576537,11250.838823722894,1597.7843076174047,7931.983546446928,2780.7404792333955,15780.151119468841,6721.783798331562,14661.702104136659,89401.27220210097,3592.3065831431986,5659.947801559959,2039.4227226788391,2598.4305816252536,7229.770883794059,10923.157635211528,2865.1793177274812,4605.139347632876,9326.727382092104,2360.116989980624,17270.965121745758,2027.0195834773344,1474.5653483011472,19514.63342490003,34907.118741596954,44808.37144718233,3486.6903323006923,16433.04911730525,1940.36009560656,3677.6120165159923,2322.636761476514,1959.3168585782919,216893.68167616593,102803.87965020018,16669.764924642262,20626.312167742308,215115.03630925322,38819.388402613025,183774.72730460248,3498.87682278252,38368.48825478541,4578.058257673259,8572.519026716769,235260.19875168303,176158.13013182525,136880.78695745015,12106.601266446793,1978.2736215500238,169983.93951302214,1360.8247704707555,2258.982659526434,1547.684291192113,2135.343943315803,3714.171487961475,14847.207570360035,1925.4654961287706,3167.9865251109395,1224.0652661746897,7307.832125602655,13078.812395997043,80991.40220168166,40974.027622525056,51238.77625809339,6147.407420833065,1357.8458505751976,1893.6722965161803,3918.1597980822908,101158.33784043898,25849.861745148017,6288021.755798343,3507.001149770405,23384.5888828542,677311.1806781073,261906.63721744818,2512.651229178167,464.6979631620484,7735.713346964603,9139.867861370747,4328.912230044782,623.2848259655657,2871.949590217386,8135.159423868955,16496.445948900713,10340.914201079762,7088.651324014494,11021.638018849675,28211.901492515775,683.7975214803299,3133.28210832769,2796.122538330458,1088.6598163766046,1568.685676455796,4232.774360688141,517.2488182286852,10895.345355823001,2242.233005386411,4561.132576448498,22289.727496876847,70546.23934480235,690.716739965012,7670.150028172371,8108.078333909338,3108.9091273640347,1295.8301545676748,11284.97453761699,9217.157292115493,6270.626380149322,4866.4718657431795,6889.429285726572,25211.357346625147,962.0843095295999,7012.648245042829,15609.540252723255,1867.241152715594,26968.56803083482,1034.4976364573704,79578.9473332029,14680.306812938916,28818.97828614051,2987.760053633959,1719.1211311814686,5952.816248928237,4927.431399242278,2702.6927779697794,2701.785561456132,978.9814020401556,9305.956186093077,1367.5950429606598,4951.005488052124,2115.0331258460897,1405.5085689041236,3219.779109658707,598.4920881075363,1806.3087003064556,2415.700927122738,25406917.236198924,771.8110638490853,2042.4422642093366,1994.522275525794,19719.67789752927,4990.86885247268,373.71904144271497,57813.83471102375,3010.0631490114324,1122.3351517413882,1186.1517402312259,18162.339197766552,499.6461097549341,3780.520158362537
